file,nodes,edges,density,avg_degree,avg_betweenness,simple_cycles,num_natural_loops,cycle_basis,cycle_status
../dotfiles/MiBench/office/ghostscript/src/gdev_pcl_mode9compress.dot,69,95,0.020247229326513214,2.753623188405797,0.13744576350981663,991,1,23,ok
../dotfiles/MiBench/office/ghostscript/src/iodev_no_file_status.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/compare_code_lengths.dot,7,8,0.19047619047619047,2.2857142857142856,0.04761904761904762,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/pclxl_begin_image.dot,45,68,0.03434343434343434,3.022222222222222,0.06896875734085037,3,1,24,ok
../dotfiles/MiBench/office/ghostscript/src/sputs.dot,19,25,0.07309941520467836,2.6315789473684212,0.1197110423116615,4,1,7,ok
../dotfiles/MiBench/office/ghostscript/src/mem8_word_copy_mono.dot,17,24,0.08823529411764706,2.823529411764706,0.08112745098039216,0,0,8,ok
../dotfiles/MiBench/office/ghostscript/src/rop156.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/zsetstrokeadjust.dot,4,4,0.3333333333333333,2.0,0.041666666666666664,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/zputinterval.dot,14,19,0.1043956043956044,2.7142857142857144,0.035256410256410256,0,0,6,ok
../dotfiles/MiBench/office/ghostscript/src/rop142.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/cgm_POLYGON_SET.dot,5,5,0.25,2.0,0.16666666666666666,1,1,1,ok
../dotfiles/MiBench/office/ghostscript/src/put_param_string.dot,10,12,0.13333333333333333,2.4,0.04583333333333333,0,0,3,ok
../dotfiles/MiBench/office/ghostscript/src/s_string_read_seek.dot,5,6,0.3,2.4,0.05,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/psdf_put_bool_param.dot,4,4,0.3333333333333333,2.0,0.08333333333333333,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/gs_currentcolorspace.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/zchar_exec_char_proc.dot,6,7,0.23333333333333334,2.3333333333333335,0.05000000000000001,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/rop143.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/cgm_POLYGON.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/rop157.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/cgm_POLYLINE.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/specific_vm_op.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/mem_word_get_bits.dot,7,9,0.21428571428571427,2.5714285714285716,0.05238095238095238,0,0,3,ok
../dotfiles/MiBench/office/ghostscript/src/parse_real_file_name.dot,6,7,0.23333333333333334,2.3333333333333335,0.03333333333333333,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/gx_forward_get_params.dot,4,4,0.3333333333333333,2.0,0.041666666666666664,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/zbuildpattern.dot,25,39,0.065,3.12,0.056739130434782604,0,0,15,ok
../dotfiles/MiBench/office/ghostscript/src/stell.dot,7,8,0.19047619047619047,2.2857142857142856,0.08095238095238096,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/faxg32d_print_page.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/op_show_return_width.dot,13,17,0.10897435897435898,2.6153846153846154,0.046620046620046623,1,1,5,ok
../dotfiles/MiBench/office/ghostscript/src/zget.dot,24,34,0.06159420289855073,2.8333333333333335,0.008316864295125164,0,0,11,ok
../dotfiles/MiBench/office/ghostscript/src/rop180.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/ref_param_read_commit.dot,10,12,0.13333333333333333,2.4,0.10277777777777777,2,1,3,ok
../dotfiles/MiBench/office/ghostscript/src/psdf_set_color.dot,8,10,0.17857142857142858,2.5,0.047619047619047616,0,0,3,ok
../dotfiles/MiBench/office/ghostscript/src/rop194.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/cie_render_enum_ptrs.dot,6,6,0.2,2.0,0.025000000000000005,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/tfax_begin_page.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/rop34.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/gs_image_enum_enum_ptrs.dot,13,16,0.10256410256410256,2.4615384615384617,0.01107226107226107,0,0,4,ok
../dotfiles/MiBench/office/ghostscript/src/font_bbox_param.dot,22,31,0.0670995670995671,2.8181818181818183,0.07348484848484849,2,1,10,ok
../dotfiles/MiBench/office/ghostscript/src/pdf_begin_image_data.dot,4,4,0.3333333333333333,2.0,0.041666666666666664,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/gp_console_puts.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/rop20.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/bbox_begin_image.dot,13,17,0.10897435897435898,2.6153846153846154,0.058857808857808856,0,0,5,ok
../dotfiles/MiBench/office/ghostscript/src/okiibm_print_page1.dot,53,73,0.02648766328011611,2.7547169811320753,0.12422806568200576,46,1,20,ok
../dotfiles/MiBench/office/ghostscript/src/iodev_no_init.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/stc_rgb24_long.dot,5,5,0.25,2.0,0.16666666666666666,1,1,1,ok
../dotfiles/MiBench/office/ghostscript/src/put_int.dot,14,21,0.11538461538461539,3.0,0.08974358974358974,0,0,8,ok
../dotfiles/MiBench/office/ghostscript/src/lzw_put_code.dot,5,5,0.25,2.0,0.11666666666666665,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/clist_image_enum_enum_ptrs.dot,6,6,0.2,2.0,0.025000000000000005,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/gx_subpath_is_rectangle.dot,33,54,0.05113636363636364,3.272727272727273,0.06961754643206255,2,1,22,ok
../dotfiles/MiBench/office/ghostscript/src/compress1_row.dot,12,15,0.11363636363636363,2.5,0.2340909090909091,5,1,3,ok
../dotfiles/MiBench/office/ghostscript/src/ref_param_read_array.dot,6,7,0.23333333333333334,2.3333333333333335,0.03333333333333333,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/stc_cmyk10_float.dot,16,20,0.08333333333333333,2.5,0.2604166666666667,9,1,5,ok
../dotfiles/MiBench/office/ghostscript/src/gs_lib_finit.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/stc_truncate.dot,22,29,0.06277056277056277,2.6363636363636362,0.0748917748917749,2,1,8,ok
../dotfiles/MiBench/office/ghostscript/src/null_fill_triangle.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/rop235.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/m8510_output_run.dot,17,27,0.09926470588235294,3.176470588235294,0.12524509803921569,9,1,11,ok
../dotfiles/MiBench/office/ghostscript/src/oce9050_print_page.dot,3,3,0.5,2.0,0.0,0,0,1,ok
../dotfiles/MiBench/office/ghostscript/src/ref_param_write_string_value.dot,7,8,0.19047619047619047,2.2857142857142856,0.04285714285714286,0,0,2,ok
../dotfiles/MiBench/office/ghostscript/src/zueofill.dot,8,10,0.17857142857142858,2.5,0.047619047619047616,0,0,3,ok
../dotfiles/MiBench/office/ghostscript/src/rop221.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/__gesf2.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/rop209.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/os_enumerate.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/null_fill_parallelogram.dot,1,0,0,0.0,0.0,0,0,0,ok
../dotfiles/MiBench/office/ghostscript/src/s_hex_process.dot,57,82,0.02568922305764411,2.8771929824561404,0.08018341307814991,17,0,26,ok
../dotfiles/MiBench/office/ghostscript/src/jpeg_print_page.dot,48,67,0.02969858156028369,2.7916666666666665,0.04375770891150169,1,1,20,ok
../dotfiles/MiBench/office/ghostscript/src/ep_print_image.dot,78,107,0.017815517815517816,2.7435897435897436,0.05582794398583873,35,2,29,ok
